,album,artist,trackNumber,id,name,uri,release_date,acousticness,danceability,duration_ms,energy,explicit,instrumentalness,key,liveness,loudness,mode,popularity,speechiness,tempo,time_signature,valence,isHit
1051,Giant (with Rag'n'Bone Man),Calvin Harris,1.0,5itOtNx0WxtJmi1TQ3RuRd,Giant (with Rag'n'Bone Man),spotify:track:5itOtNx0WxtJmi1TQ3RuRd,2019-01-11,0.016,0.807,229184.0,0.887,0.0,0.000503,1.0,0.0811,-4.311,0.0,78.0,0.0361,122.015,4.0,0.606,1.0
1052,Hyperion,Gesaffelstein,3.0,2vXKRlJBXyOcvZYTdNeckS,Lost in the Fire (feat. The Weeknd),spotify:track:2vXKRlJBXyOcvZYTdNeckS,2019-03-08,0.0933,0.658,202093.0,0.671,1.0,0.000927,2.0,0.115,-12.21,1.0,70.0,0.0363,100.966,4.0,0.166,1.0
1053,Hello My Love,Westlife,1.0,4EtIza2cKMmR2XP7idebXG,Hello My Love,spotify:track:4EtIza2cKMmR2XP7idebXG,2019-01-10,0.0971,0.679,214211.0,0.717,0.0,0.0,0.0,0.124,-4.548,1.0,60.0,0.0384,121.96,4.0,0.255,1.0
1054,While We Wait,Kehlani,6.0,6ZRuF2n1CQxyxxAAWsKJOy,Nights Like This (feat. Ty Dolla $ign),spotify:track:6ZRuF2n1CQxyxxAAWsKJOy,2019-02-22,0.367,0.61,201787.0,0.725,1.0,0.0,8.0,0.154,-5.131,1.0,78.0,0.15,146.163,4.0,0.291,1.0
1055,Breathe,CamelPhat,1.0,6TR0FGw4zhlGbQALN065AI,Breathe,spotify:track:6TR0FGw4zhlGbQALN065AI,2018-11-16,0.00646,0.595,194232.0,0.877,0.0,0.0879,9.0,0.398,-7.414,0.0,66.0,0.0442,125.015,4.0,0.081,1.0
1056,Desire (with Dimension),Sub Focus,1.0,507UUx311ghfFTMSuHUeyS,Desire (with Dimension),spotify:track:507UUx311ghfFTMSuHUeyS,2018-09-14,0.133,0.537,215172.0,0.906,0.0,0.0187,8.0,0.319,-1.167,0.0,66.0,0.0651,173.898,4.0,0.504,1.0
1057,Norman Fucking Rockwell!,Lana Del Rey,14.0,0fB77VOZ2FkQeKLv1DuEwp,hope is a dangerous thing for a woman like me to have - but I have it,spotify:track:0fB77VOZ2FkQeKLv1DuEwp,2019-08-30,0.967,0.461,324498.0,0.102,1.0,2.1e-06,7.0,0.164,-13.05,1.0,70.0,0.0897,71.835,4.0,0.259,1.0
1058,Music x Road,Headie One,5.0,2tC6dm3WkOKYcgS2nZybmg,18HUNNA (feat. Dave),spotify:track:2tC6dm3WkOKYcgS2nZybmg,2019-08-23,0.316,0.628,189321.0,0.578,1.0,1.68e-06,10.0,0.11,-8.387,0.0,58.0,0.479,145.005,4.0,0.377,1.0
1059,Indigo,Chris Brown,23.0,58oryymPZNdtS2z8Une6NJ,Undecided,spotify:track:58oryymPZNdtS2z8Une6NJ,2019-06-28,0.288,0.407,185000.0,0.612,1.0,0.0,5.0,0.198,-4.387,0.0,66.0,0.13,96.943,4.0,0.488,1.0
1060,amo,Bring Me The Horizon,7.0,3GHtEaicELsTViK08EXEQQ,medicine,spotify:track:3GHtEaicELsTViK08EXEQQ,2019-01-25,0.00393,0.615,227265.0,0.858,1.0,0.0,0.0,0.0789,-3.3,1.0,62.0,0.0396,97.038,4.0,0.323,1.0
1061,Divinely Uninspired To A Hellish Extent,Lewis Capaldi,4.0,7qEHsqek33rTcFNT9PFqLf,Someone You Loved,spotify:track:7qEHsqek33rTcFNT9PFqLf,2019-05-17,0.751,0.501,182160.0,0.405,0.0,0.0,1.0,0.105,-5.679,1.0,91.0,0.0319,109.891,4.0,0.446,1.0
1062,The Balance,Catfish and the Bottlemen,1.0,2VcS3oKcOPkubN9LVzZ96l,Longshot,spotify:track:2VcS3oKcOPkubN9LVzZ96l,2019-04-26,0.00381,0.481,232960.0,0.765,0.0,0.000737,7.0,0.119,-4.025,1.0,63.0,0.0388,102.829,4.0,0.465,1.0
1063,FEARLESS,Fleur East,12.0,73LjriGJyUfbAzygL9kCpu,Favourite Thing,spotify:track:73LjriGJyUfbAzygL9kCpu,2020-03-20,0.0249,0.673,194960.0,0.867,0.0,0.0,7.0,0.264,-5.654,1.0,33.0,0.141,109.953,4.0,0.871,1.0
1064,Hoodie SZN,A Boogie Wit da Hoodie,5.0,0jAfdqv18goRTUxm3ilRjb,Startender (feat. Offset and Tyga),spotify:track:0jAfdqv18goRTUxm3ilRjb,2018-12-21,0.0235,0.736,192779.0,0.622,1.0,0.0,6.0,0.151,-4.653,0.0,67.0,0.133,191.971,4.0,0.506,1.0
1065,Hoodie SZN,A Boogie Wit da Hoodie,11.0,3Ol2xnObFdKV9pmRD2t9x8,Look Back at It,spotify:track:3Ol2xnObFdKV9pmRD2t9x8,2018-12-21,0.407,0.791,179449.0,0.587,1.0,0.0,3.0,0.148,-5.075,0.0,77.0,0.0413,96.057,4.0,0.536,1.0
1066,7,David Guetta,5.0,3MoV1UsAJmz64LHqyiRMp0,Say My Name,spotify:track:3MoV1UsAJmz64LHqyiRMp0,2018-09-14,0.137,0.703,198946.0,0.66,0.0,0.0,10.0,0.192,-5.119,0.0,64.0,0.123,95.031,4.0,0.79,1.0
1067,One Kiss (with Dua Lipa),Calvin Harris,1.0,7ef4DlsgrMEH11cDZd32M6,One Kiss (with Dua Lipa),spotify:track:7ef4DlsgrMEH11cDZd32M6,2018-04-06,0.037,0.791,214846.0,0.862,0.0,2.19e-05,9.0,0.0814,-3.24,0.0,82.0,0.11,123.994,4.0,0.592,1.0
1068,Body,Loud Luxury,1.0,21RzyxY3EFaxVy6K4RqaU9,Body,spotify:track:21RzyxY3EFaxVy6K4RqaU9,2017-10-27,0.0476,0.752,163216.0,0.764,0.0,9.44e-05,1.0,0.0543,-4.399,1.0,76.0,0.038,121.958,4.0,0.582,1.0
1069,Perfect to Me,Anne-Marie,1.0,0DC7Zs2qvAbNK1owWQ4mlL,Perfect to Me,spotify:track:0DC7Zs2qvAbNK1owWQ4mlL,2018-11-02,0.0889,0.604,197853.0,0.546,0.0,0.0,8.0,0.0734,-5.691,1.0,69.0,0.151,179.847,4.0,0.402,1.0
1070,Pray for the Wicked,Panic! At The Disco,4.0,1rqqCSm0Qe4I9rUvWncaom,High Hopes,spotify:track:1rqqCSm0Qe4I9rUvWncaom,2018-06-22,0.193,0.579,190946.0,0.904,0.0,0.0,5.0,0.064,-2.729,1.0,84.0,0.0618,82.014,4.0,0.681,1.0
1072,Dua Lipa (Complete Edition),Dua Lipa,20.0,7jr3iPu4O4bTCVwLMbdU2i,Kiss and Make Up,spotify:track:7jr3iPu4O4bTCVwLMbdU2i,2018-10-19,0.0658,0.678,189173.0,0.729,0.0,0.0,8.0,0.303,-4.188,1.0,75.0,0.137,99.895,4.0,0.643,1.0
1073,1999,Charli XCX,1.0,05mAIVLkIWc2d1UBYZBCp8,1999,spotify:track:05mAIVLkIWc2d1UBYZBCp8,2018-10-05,0.0227,0.739,189000.0,0.742,0.0,1.39e-06,7.0,0.229,-4.586,1.0,64.0,0.0329,124.016,4.0,0.659,1.0
1074,Blue,Jonas Blue,8.0,49COPp81lGS9Hl9OwKlsKl,Polaroid,spotify:track:49COPp81lGS9Hl9OwKlsKl,2018-11-09,0.29,0.652,193377.0,0.898,0.0,0.0,7.0,0.073,-4.481,0.0,71.0,0.0361,114.043,4.0,0.472,1.0
1075,Suncity,Khalid,3.0,5kfNriitmkNE8mUbZ7gbq8,Saturday Nights,spotify:track:5kfNriitmkNE8mUbZ7gbq8,2018-10-18,0.606,0.551,210666.0,0.44,0.0,3.02e-05,10.0,0.11,-8.559,1.0,75.0,0.0985,167.923,4.0,0.341,1.0
1076,A Brief Inquiry Into Online Relationships,The 1975,11.0,3TgMcrV32NUKjEG2ujn9eh,It's Not Living (If It's Not With You),spotify:track:3TgMcrV32NUKjEG2ujn9eh,2018-11-30,0.000254,0.618,248335.0,0.837,0.0,0.000378,1.0,0.0618,-5.338,1.0,71.0,0.0304,121.227,4.0,0.526,1.0
1077,Just Got Paid,Sigala,1.0,0v3BMLcwUmAwyqJaf5997o,Just Got Paid,spotify:track:0v3BMLcwUmAwyqJaf5997o,2018-09-07,0.0348,0.732,218250.0,0.922,0.0,0.0,6.0,0.146,-1.829,0.0,65.0,0.0975,120.033,4.0,0.589,1.0
1078,LOVE FOR GUALA,Flipp Dinero,12.0,6V7g6qM8wheMivMWrzbPTM,Leave Me Alone,spotify:track:6V7g6qM8wheMivMWrzbPTM,2019-11-22,0.107,0.792,195637.0,0.743,1.0,0.0,7.0,0.183,-2.806,1.0,73.0,0.0851,150.024,4.0,0.742,1.0
1079,HBK,Yxng Bane,4.0,1k65BavLispRXs7vzBuRLV,Needed Time,spotify:track:1k65BavLispRXs7vzBuRLV,2018-11-09,0.197,0.767,196184.0,0.499,0.0,2.65e-06,11.0,0.194,-7.819,0.0,56.0,0.133,104.061,4.0,0.609,1.0
1080,I Found You (with Calvin Harris),benny blanco,1.0,5sdb5pMhcK44SSLsj1moUh,I Found You (with Calvin Harris),spotify:track:5sdb5pMhcK44SSLsj1moUh,2018-11-02,0.033,0.775,191495.0,0.872,0.0,0.0579,6.0,0.298,-4.194,1.0,65.0,0.0469,122.994,4.0,0.379,1.0
1081,Sweetener,Ariana Grande,10.0,2qT1uLXPVPzGgFOx4jtEuo,no tears left to cry,spotify:track:2qT1uLXPVPzGgFOx4jtEuo,2018-08-17,0.04,0.699,205920.0,0.713,0.0,3.11e-06,9.0,0.294,-5.507,0.0,81.0,0.0594,121.993,4.0,0.354,1.0
1082,In My Mind,Dynoro,1.0,0E9ZjEAyAwOXZ7wJC0PD33,In My Mind,spotify:track:0E9ZjEAyAwOXZ7wJC0PD33,2018-06-08,0.176,0.694,184560.0,0.77,0.0,1.1e-05,6.0,0.118,-5.335,1.0,82.0,0.149,125.905,4.0,0.163,1.0
1083,Electricity (with Dua Lipa),Silk City,1.0,5N4erncE7kuUccm7zEmwzk,Electricity (with Dua Lipa),spotify:track:5N4erncE7kuUccm7zEmwzk,2018-09-06,0.0104,0.588,238173.0,0.67,0.0,3.33e-06,0.0,0.338,-6.439,1.0,75.0,0.0473,118.159,4.0,0.505,1.0
1084,Youngblood (Deluxe),5 Seconds of Summer,1.0,2iUXsYOEPhVqEBwsqP70rE,Youngblood,spotify:track:2iUXsYOEPhVqEBwsqP70rE,2018-06-15,0.0169,0.596,203417.0,0.854,0.0,0.0,7.0,0.124,-5.114,0.0,82.0,0.463,120.274,4.0,0.152,1.0
1085,Solo (feat. Demi Lovato),Clean Bandit,1.0,6kPJZM97LwdG9QIsT7khp6,Solo (feat. Demi Lovato),spotify:track:6kPJZM97LwdG9QIsT7khp6,2018-05-17,0.0441,0.737,222653.0,0.636,0.0,6.66e-05,11.0,0.35,-4.546,0.0,75.0,0.0437,105.005,4.0,0.565,1.0
1086,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",DJ Snake,1.0,4w8niZpiMy6qz1mntFA5uM,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",spotify:track:4w8niZpiMy6qz1mntFA5uM,2018-09-28,0.157,0.842,212500.0,0.801,1.0,4.82e-06,8.0,0.0642,-4.167,0.0,79.0,0.228,95.881,4.0,0.617,1.0
1087,Invasion of Privacy,Cardi B,7.0,58q2HKrzhC3ozto2nDdN4z,I Like It,spotify:track:58q2HKrzhC3ozto2nDdN4z,2018-04-06,0.099,0.816,253390.0,0.726,1.0,0.0,5.0,0.372,-3.998,0.0,82.0,0.129,136.048,4.0,0.65,1.0
1088,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",Billie Eilish,7.0,43zdsphuZLzwA9k4DJhU0I,when the party's over,spotify:track:43zdsphuZLzwA9k4DJhU0I,2019-03-29,0.978,0.367,196077.0,0.111,0.0,3.97e-05,4.0,0.0897,-14.084,1.0,86.0,0.0972,82.642,4.0,0.198,1.0
1089,Losing It,FISHER,1.0,6ho0GyrWZN3mhi9zVRW7xi,Losing It,spotify:track:6ho0GyrWZN3mhi9zVRW7xi,2018-07-13,0.00181,0.76,248035.0,0.964,0.0,0.703,2.0,0.0975,-5.844,1.0,76.0,0.0577,125.003,4.0,0.643,1.0
1090,Speak Your Mind (Deluxe),Anne-Marie,10.0,2BgEsaKNfHUdlh97KmvFyo,2002,spotify:track:2BgEsaKNfHUdlh97KmvFyo,2018-04-27,0.0372,0.697,186986.0,0.683,0.0,0.0,1.0,0.137,-2.881,0.0,82.0,0.117,96.133,4.0,0.603,1.0
1091,Taste (feat. Offset),Tyga,1.0,5IaHrVsrferBYDm0bDyABy,Taste (feat. Offset),spotify:track:5IaHrVsrferBYDm0bDyABy,2018-05-16,0.0236,0.884,232959.0,0.559,1.0,0.0,0.0,0.101,-7.442,1.0,78.0,0.12,97.994,4.0,0.342,1.0
1092,I'll Be There,Jess Glynne,1.0,083Qf6hn6sFL6xiOHlZUyn,I'll Be There,spotify:track:083Qf6hn6sFL6xiOHlZUyn,2018-05-03,0.0228,0.623,193923.0,0.851,0.0,0.0,7.0,0.12,-3.111,1.0,69.0,0.0409,100.063,4.0,0.4,1.0
1093,beerbongs & bentleys,Post Malone,9.0,7dt6x5M1jzdTEt8oCbisTK,Better Now,spotify:track:7dt6x5M1jzdTEt8oCbisTK,2018-04-27,0.331,0.68,231266.0,0.578,1.0,0.0,10.0,0.135,-5.804,1.0,84.0,0.04,145.038,4.0,0.341,1.0
1094,Hoodie SZN,A Boogie Wit da Hoodie,4.0,1wJRveJZLSb1rjhnUHQiv6,Swervin (feat. 6ix9ine),spotify:track:1wJRveJZLSb1rjhnUHQiv6,2018-12-21,0.0153,0.581,189486.0,0.662,1.0,0.0,9.0,0.111,-5.239,1.0,81.0,0.303,93.023,4.0,0.434,1.0
1095,"Fire On Fire (From ""Watership Down"")",Sam Smith,1.0,5rFj8OzffT0iggSjcBaeND,"Fire On Fire - From ""Watership Down""",spotify:track:5rFj8OzffT0iggSjcBaeND,2018-12-21,0.476,0.584,246735.0,0.407,0.0,0.0,1.0,0.18,-7.356,0.0,77.0,0.046,115.124,4.0,0.341,1.0
1096,Nightmare Vacation,Rico Nasty,6.0,6pyxJDoGrItwl3zkjbIxYN,Back & Forth (with Aminé),spotify:track:6pyxJDoGrItwl3zkjbIxYN,2020-12-04,0.212,0.804,181787.0,0.773,1.0,0.0,8.0,0.127,-4.354,1.0,55.0,0.315,95.031,4.0,0.253,1.0
1097,All I Am,Jess Glynne,1.0,6X6SdJzxyw7GzxwP2fr9WV,All I Am,spotify:track:6X6SdJzxyw7GzxwP2fr9WV,2018-08-17,0.0445,0.74,218868.0,0.669,0.0,0.0,0.0,0.184,-5.199,1.0,61.0,0.0373,122.007,4.0,0.536,1.0
1098,Scorpion,Drake,9.0,2G7V7zsVDxg1yRsu7Ew9RJ,In My Feelings,spotify:track:2G7V7zsVDxg1yRsu7Ew9RJ,2018-06-29,0.0589,0.835,217925.0,0.626,1.0,6e-05,1.0,0.396,-5.833,1.0,79.0,0.125,91.03,4.0,0.35,1.0
1099,Jazz (Deluxe Remastered Version),Queen,12.0,7hQJA50XrCWABAu5v6QZ4i,Don't Stop Me Now - Remastered 2011,spotify:track:7hQJA50XrCWABAu5v6QZ4i,1978-11-10,0.0472,0.563,209413.0,0.865,0.0,0.000191,5.0,0.77,-5.277,1.0,73.0,0.16,156.271,4.0,0.601,1.0
1100,Options,NSG,1.0,2cytBOLpwFRX7J9URCrFIe,Options,spotify:track:2cytBOLpwFRX7J9URCrFIe,2018-11-30,0.387,0.836,240081.0,0.621,1.0,9.16e-05,1.0,0.104,-4.685,0.0,64.0,0.0892,101.995,4.0,0.762,1.0
1101,Scorpion,Drake,5.0,6DCZcSspjsKoFjzjrWoCdn,God's Plan,spotify:track:6DCZcSspjsKoFjzjrWoCdn,2018-06-29,0.0332,0.754,198973.0,0.449,1.0,8.29e-05,7.0,0.552,-9.211,1.0,83.0,0.109,77.169,4.0,0.357,1.0
1102,Goodbye & Good Riddance,Juice WRLD,3.0,285pBltuF7vW8TeWk8hdRR,Lucid Dreams,spotify:track:285pBltuF7vW8TeWk8hdRR,2018-12-10,0.349,0.511,239835.0,0.566,1.0,0.0,6.0,0.34,-7.23,0.0,89.0,0.2,83.903,4.0,0.218,1.0
1103,"Pumpy (feat. Deno, Cadet, AJ & Swarmz)",Da Beatfreakz,1.0,2r7kFZo4Ua517FKCW39fo9,"Pumpy (feat. Deno, Cadet, AJ & Swarmz)",spotify:track:2r7kFZo4Ua517FKCW39fo9,2018-10-26,0.166,0.74,181176.0,0.579,1.0,0.0,3.0,0.211,-5.621,0.0,55.0,0.428,101.555,4.0,0.569,1.0
1104,Lighting Matches (Deluxe),Tom Grennan,1.0,4Gw1SXoN1MlAmdM3J1NjmR,Found What I've Been Looking For,spotify:track:4Gw1SXoN1MlAmdM3J1NjmR,2018-07-06,0.0354,0.623,191933.0,0.829,0.0,0.0,3.0,0.0762,-4.613,0.0,61.0,0.0286,107.067,4.0,0.779,1.0
1105,dont smile at me,Billie Eilish,2.0,41zXlQxzTi6cGAjpOXyLYH,idontwannabeyouanymore,spotify:track:41zXlQxzTi6cGAjpOXyLYH,2017-12-22,0.737,0.483,203569.0,0.412,0.0,0.0,7.0,0.116,-8.461,1.0,81.0,0.0402,170.163,3.0,0.247,1.0
1106,Despacito Feat. Justin Bieber (Remix),Luis Fonsi,1.0,6rPO02ozF3bM7NnOV4h6s2,Despacito - Remix,spotify:track:6rPO02ozF3bM7NnOV4h6s2,2017-04-17,0.228,0.653,228826.0,0.816,0.0,0.0,2.0,0.0967,-4.353,1.0,73.0,0.167,178.085,4.0,0.816,1.0
1107,Problem (feat. Fredo),Yxng Bane,1.0,45mWYUryiVeQfbcbsTSwaW,Problem (feat. Fredo),spotify:track:45mWYUryiVeQfbcbsTSwaW,2018-12-14,0.121,0.561,184124.0,0.577,1.0,9.46e-06,11.0,0.111,-8.814,0.0,42.0,0.38,105.751,4.0,0.522,1.0
1108,Bellyache,Billie Eilish,1.0,51NFxnQvaosfDDutk0tams,bellyache,spotify:track:51NFxnQvaosfDDutk0tams,2017-02-24,0.46,0.695,179172.0,0.573,0.0,0.0734,4.0,0.482,-8.597,0.0,77.0,0.106,99.939,4.0,0.408,1.0
1109,Dua Lipa (Deluxe),Dua Lipa,10.0,2ekn2ttSfGqwhhate0LSR0,New Rules,spotify:track:2ekn2ttSfGqwhhate0LSR0,2017-06-02,0.00261,0.762,209320.0,0.7,0.0,1.56e-05,9.0,0.153,-6.021,0.0,81.0,0.0694,116.073,4.0,0.608,1.0
1110,Drip Harder,Lil Baby,12.0,78QR3Wp35dqAhFEc2qAGjE,Drip Too Hard (Lil Baby & Gunna),spotify:track:78QR3Wp35dqAhFEc2qAGjE,2018-10-05,0.0852,0.897,145542.0,0.662,1.0,0.0,1.0,0.534,-6.903,0.0,83.0,0.292,112.511,4.0,0.389,1.0
1111,The Greatest Show,Panic! At The Disco,1.0,55PZSFcKQxXH5BOOcDA6yI,The Greatest Show,spotify:track:55PZSFcKQxXH5BOOcDA6yI,2018-11-02,0.00546,0.546,174306.0,0.839,0.0,0.0,6.0,0.382,-5.365,0.0,66.0,0.0784,77.009,4.0,0.491,1.0
1112,Rise,Jonas Blue,1.0,3u1S1OmAUhx5DRlLrXqyp3,Rise,spotify:track:3u1S1OmAUhx5DRlLrXqyp3,2018-05-25,0.323,0.69,194407.0,0.784,0.0,0.0,1.0,0.203,-4.653,1.0,72.0,0.032,106.066,4.0,0.669,1.0
1113,SKINS,XXXTENTACION,4.0,7pdF27mSDuPWhppnHAmWHa,whoa (mind in awe),spotify:track:7pdF27mSDuPWhppnHAmWHa,2018-12-07,0.653,0.735,157776.0,0.525,0.0,0.918,6.0,0.101,-2.939,0.0,73.0,0.0441,160.147,4.0,0.369,1.0
1114,Be Alright,Dean Lewis,1.0,3EPXxR3ImUwfayaurPi3cm,Be Alright,spotify:track:3EPXxR3ImUwfayaurPi3cm,2018-06-29,0.697,0.553,196373.0,0.586,1.0,0.0,11.0,0.0813,-6.319,1.0,83.0,0.0362,126.684,4.0,0.443,1.0
1115,Bad Vibes Forever,XXXTENTACION,4.0,03eJ2DclFWXYU8GWgANdmZ,bad vibes forever,spotify:track:03eJ2DclFWXYU8GWgANdmZ,2019-12-06,0.334,0.8,150475.0,0.526,1.0,0.00174,8.0,0.0571,-5.153,1.0,73.0,0.0716,129.874,4.0,0.746,1.0
1116,nASSty,D-Block Europe,1.0,7bkzlEJJLmV6wMJIBhYAMi,nASSty,spotify:track:7bkzlEJJLmV6wMJIBhYAMi,2018-10-19,0.22,0.654,197250.0,0.663,1.0,0.0,7.0,0.183,-5.91,0.0,59.0,0.0751,160.04,4.0,0.269,1.0
1117,"Santa Claus Is Comin' to Town (Live at C.W. Post College, Greenvale, NY - December 1975)",Bruce Springsteen,1.0,6s2wpWPFPAgKg2LXxi1Oee,"Santa Claus Is Comin' to Town - Live at C.W. Post College, Greenvale, NY - December 1975",spotify:track:6s2wpWPFPAgKg2LXxi1Oee,1981,0.362,0.357,267600.0,0.668,0.0,1.37e-06,0.0,0.727,-8.444,1.0,79.0,0.0479,139.986,4.0,0.407,1.0
1118,Hollywood's Bleeding,Post Malone,17.0,7xQAfvXzm3AkraOtGPWIZg,Wow.,spotify:track:7xQAfvXzm3AkraOtGPWIZg,2019-09-06,0.136,0.829,149546.0,0.539,1.0,1.78e-06,11.0,0.103,-7.359,0.0,84.0,0.208,99.96,4.0,0.388,1.0
1119,The Christmas Song (Expanded Edition),Nat King Cole,1.0,4PS1e8f2LvuTFgUs1Cn3ON,The Christmas Song (Merry Christmas To You),spotify:track:4PS1e8f2LvuTFgUs1Cn3ON,1962,0.92,0.319,192160.0,0.21,0.0,8.06e-05,1.0,0.138,-15.231,1.0,85.0,0.0341,78.696,4.0,0.209,1.0
1120,The Anthology: A Musical Journey,Greg Lake,15.0,3S912b5gdxMeZyGeNEgS0H,I Believe in Father Christmas - 2017 - Remaster,spotify:track:3S912b5gdxMeZyGeNEgS0H,2020-10-23,0.166,0.378,213666.0,0.392,0.0,3.15e-06,2.0,0.104,-12.992,1.0,60.0,0.0297,113.581,4.0,0.379,1.0
1121,One Wave,JAY1,6.0,5gDQm47YjTJkdkTnfNFRMC,Your Mrs,spotify:track:5gDQm47YjTJkdkTnfNFRMC,2019-07-05,0.612,0.852,173331.0,0.668,1.0,4.58e-06,5.0,0.0634,-7.86,1.0,60.0,0.453,143.832,4.0,0.588,1.0
1122,Home Alone (Original Motion Picture Soundtrack) [Anniversary Edition],John Williams,1.0,1FlxqJmoZWS2q1uRlyZVur,"Main Title ""Somewhere in My Memory"" (From ""Home Alone"") - Voice",spotify:track:1FlxqJmoZWS2q1uRlyZVur,1990,0.969,0.164,293533.0,0.0719,0.0,0.317,2.0,0.0788,-18.535,1.0,66.0,0.0355,74.352,4.0,0.0784,1.0
1123,Feliz Navidad,José Feliciano,1.0,0oPdaY4dXtc3ZsaG17V972,Feliz Navidad,spotify:track:0oPdaY4dXtc3ZsaG17V972,2002-09-24,0.55,0.513,182066.0,0.831,0.0,0.0,2.0,0.336,-9.004,1.0,82.0,0.0383,148.837,4.0,0.963,1.0
1124,Glow,Brett Eldredge,2.0,5Q2P43CJra0uRAogjHyJDK,"Baby, It's Cold Outside (feat. Meghan Trainor)",spotify:track:5Q2P43CJra0uRAogjHyJDK,2016-10-28,0.738,0.583,173560.0,0.572,0.0,0.0,1.0,0.266,-4.776,1.0,83.0,0.0366,113.998,4.0,0.684,1.0
1125,Heart Skips Beat,Jona Lewie,3.0,2bPQuniBB9x0fRtxDly0kr,Stop The Cavalry,spotify:track:2bPQuniBB9x0fRtxDly0kr,1982,0.35,0.698,176360.0,0.384,0.0,0.00239,9.0,0.0772,-9.471,1.0,72.0,0.0398,97.215,4.0,0.745,1.0
1126,Greatest Christmas Songs,Perry Como,8.0,2pXpURmn6zC5ZYDMms6fwa,It's Beginning to Look a Lot Like Christmas (with Mitchell Ayres & His Orchestra),spotify:track:2pXpURmn6zC5ZYDMms6fwa,1999-08-20,0.76,0.724,155933.0,0.276,0.0,0.0,7.0,0.116,-12.25,1.0,84.0,0.0599,112.874,4.0,0.718,1.0
1127,Money,Cardi B,1.0,2GGMabyHXnJmjY6CXhhB2e,Money,spotify:track:2GGMabyHXnJmjY6CXhhB2e,2018-10-23,0.00534,0.95,183527.0,0.59,1.0,0.0,8.0,0.11,-6.508,0.0,78.0,0.29,130.003,4.0,0.219,1.0
1128,Rock 'N' Roll Rarities,Chuck Berry,15.0,2pnPe4pJtq7689i5ydzvJJ,Run Rudolph Run - Single Version,spotify:track:2pnPe4pJtq7689i5ydzvJJ,1986-01-01,0.812,0.681,165733.0,0.715,0.0,9.43e-06,7.0,0.0777,-10.609,0.0,82.0,0.0912,152.132,4.0,0.957,1.0
1129,Snowfall - The Tony Bennett Christmas Album,Tony Bennett,8.0,4ricyQVd20UQde1jpXCSuJ,Winter Wonderland,spotify:track:4ricyQVd20UQde1jpXCSuJ,1968-11-06,0.833,0.452,133866.0,0.366,0.0,0.0,0.0,0.0789,-14.152,0.0,79.0,0.0415,114.993,4.0,0.629,1.0
1130,"Glee: The Music, The Christmas Album Vol. 3",Glee Cast,2.0,2OxEdEiTtOLaFAKQjLG1sM,White Christmas (Glee Cast Version),spotify:track:2OxEdEiTtOLaFAKQjLG1sM,2012-12-11,0.068,0.684,216066.0,0.563,0.0,0.0,10.0,0.281,-7.501,1.0,55.0,0.0346,126.943,4.0,0.624,1.0
1131,i am > i was,21 Savage,1.0,2t8yVaLvJ0RenpXUIAC52d,a lot,spotify:track:2t8yVaLvJ0RenpXUIAC52d,2018-12-21,0.0395,0.837,288624.0,0.636,1.0,0.00125,1.0,0.342,-7.643,1.0,79.0,0.086,145.972,4.0,0.274,1.0
1132,Fetch The Bolt Cutters,Fiona Apple,1.0,73SBAGI4fPFm4VkB3NjXq8,I Want You To Love Me,spotify:track:73SBAGI4fPFm4VkB3NjXq8,2020-04-17,0.559,0.528,237713.0,0.504,0.0,0.0414,9.0,0.0936,-8.821,0.0,61.0,0.09,141.369,3.0,0.712,0.0
1133,Fetch The Bolt Cutters,Fiona Apple,6.0,17QLp5uadHptxnmq9clK8U,Rack of His,spotify:track:17QLp5uadHptxnmq9clK8U,2020-04-17,0.831,0.44,222307.0,0.619,0.0,0.00113,7.0,0.101,-9.846,1.0,52.0,0.112,94.968,4.0,0.552,0.0
1134,Fetch The Bolt Cutters,Fiona Apple,4.0,12WhIX6MvI93bS3wPSStSY,Under The Table,spotify:track:12WhIX6MvI93bS3wPSStSY,2020-04-17,0.295,0.64,201352.0,0.494,0.0,4.8e-06,0.0,0.248,-8.14,1.0,61.0,0.0602,119.854,4.0,0.547,0.0
1135,Fetch The Bolt Cutters,Fiona Apple,9.0,2OQpQTRogZ1AhnUHJiT9Nb,Heavy Balloon,spotify:track:2OQpQTRogZ1AhnUHJiT9Nb,2020-04-17,0.126,0.635,206262.0,0.67,0.0,3.68e-05,11.0,0.166,-6.533,0.0,52.0,0.0723,83.901,4.0,0.17,0.0
1136,Fetch The Bolt Cutters,Fiona Apple,3.0,4SdubskbLiOkpsIjRVVsya,Fetch The Bolt Cutters,spotify:track:4SdubskbLiOkpsIjRVVsya,2020-04-17,0.526,0.485,298457.0,0.488,0.0,2.02e-05,0.0,0.0686,-11.34,1.0,56.0,0.171,150.856,4.0,0.339,0.0
1137,Fetch The Bolt Cutters,Fiona Apple,13.0,6VU4Ys4rbbbwJ84g1ZuYA5,On I Go,spotify:track:6VU4Ys4rbbbwJ84g1ZuYA5,2020-04-17,0.241,0.516,189082.0,0.609,0.0,5.3e-06,1.0,0.36,-10.649,1.0,48.0,0.142,95.013,3.0,0.617,0.0
