,album,artist,trackNumber,id,name,uri,release_date,acousticness,danceability,duration_ms,energy,explicit,instrumentalness,key,liveness,loudness,mode,popularity,speechiness,tempo,time_signature,valence,isHit
416,Eternal Atake,Lil Uzi Vert,16.0,3kW4z2pIj5VY5fLjBrMRL5,P2,spotify:track:3kW4z2pIj5VY5fLjBrMRL5,2020-03-06,0.0236,0.775,234626.0,0.72,1.0,0.0,11.0,0.114,-5.353,0.0,79.0,0.193,155.086,4.0,0.49,1.0
417,STELLA & STEVE,BENEE,2.0,4nK5YrxbMGZstTLbvj6Gxw,Supalonely,spotify:track:4nK5YrxbMGZstTLbvj6Gxw,2019-11-15,0.305,0.863,223480.0,0.631,1.0,3.04e-05,7.0,0.123,-4.689,1.0,84.0,0.0534,128.977,4.0,0.817,1.0
418,Boss Bitch,Doja Cat,1.0,78qd8dvwea0Gosb6Fe6j3k,Boss Bitch,spotify:track:78qd8dvwea0Gosb6Fe6j3k,2020-01-23,0.127,0.707,134239.0,0.955,0.0,0.0,10.0,0.202,-4.593,0.0,84.0,0.222,125.989,4.0,0.575,1.0
420,Chilombo,Jhené Aiko,5.0,63wx9vdskaXbYxyDx4oJCZ,B.S. (feat. H.E.R.),spotify:track:63wx9vdskaXbYxyDx4oJCZ,2020-03-06,0.554,0.617,212866.0,0.525,1.0,1.1e-06,8.0,0.135,-10.426,0.0,77.0,0.12,135.781,4.0,0.377,1.0
421,Clean Up,Chunkz,1.0,3v8Se9R6aP801DPHQiahED,Clean Up,spotify:track:3v8Se9R6aP801DPHQiahED,2020-03-06,0.269,0.549,197086.0,0.855,0.0,0.0,6.0,0.109,-4.464,0.0,58.0,0.109,75.446,4.0,0.845,1.0
422,Chixtape 5,Tory Lanez,6.0,0Odu228D0yGcFySGuxU4rY,The Take (feat. Chris Brown),spotify:track:0Odu228D0yGcFySGuxU4rY,2019-11-15,0.0511,0.464,221492.0,0.547,1.0,0.0,7.0,0.155,-8.137,0.0,79.0,0.339,67.003,4.0,0.423,1.0
423,P*$$Y Fairy (OTW),Jhené Aiko,1.0,48KXAIruJ07kJVCWOGohMV,P*$$Y Fairy (OTW),spotify:track:48KXAIruJ07kJVCWOGohMV,2020-01-17,0.536,0.572,181860.0,0.519,1.0,0.0,2.0,0.102,-7.092,0.0,73.0,0.212,128.331,4.0,0.35,1.0
425,Beautiful People (feat. Khalid),Ed Sheeran,1.0,4evmHXcjt3bTUHD1cvny97,Beautiful People (feat. Khalid),spotify:track:4evmHXcjt3bTUHD1cvny97,2019-06-28,0.124,0.64,197866.0,0.648,0.0,0.0,5.0,0.0802,-8.113,0.0,83.0,0.187,92.977,4.0,0.548,1.0
426,Never Worn White,Katy Perry,1.0,3ksNHUNCTP6Pan8rjFnmtw,Never Worn White,spotify:track:3ksNHUNCTP6Pan8rjFnmtw,2020-03-05,0.706,0.544,225039.0,0.353,0.0,0.0,11.0,0.105,-7.275,0.0,63.0,0.0303,138.059,4.0,0.357,1.0
427,Staying at Tamara's,George Ezra,4.0,4ofwffwvvnbSkrMSCKQDaC,Shotgun,spotify:track:4ofwffwvvnbSkrMSCKQDaC,2018-03-23,0.286,0.672,201287.0,0.735,0.0,0.0,5.0,0.242,-4.733,1.0,79.0,0.0457,115.741,4.0,0.754,1.0
430,The Other Side (from Trolls World Tour),SZA,1.0,463PQggkmk5tTw8ug0ahOX,The Other Side (from Trolls World Tour),spotify:track:463PQggkmk5tTw8ug0ahOX,2020-02-26,0.00277,0.76,188186.0,0.607,0.0,0.0,7.0,0.132,-6.274,1.0,73.0,0.0964,105.979,4.0,0.709,1.0
431,Fresh Home,Unknown T,1.0,1ze6yyI0kUWyfsCPOIkd6o,Fresh Home,spotify:track:1ze6yyI0kUWyfsCPOIkd6o,2020-02-27,0.493,0.554,187776.0,0.701,1.0,0.00234,8.0,0.116,-8.889,1.0,55.0,0.415,141.742,4.0,0.248,1.0
432,My Turn,Lil Baby,2.0,7KSSdFCBHCfq4KPzz78ghk,Heatin Up (feat. Gunna),spotify:track:7KSSdFCBHCfq4KPzz78ghk,2020-02-28,0.0611,0.788,177314.0,0.436,1.0,0.0,1.0,0.0979,-9.435,1.0,71.0,0.364,129.847,4.0,0.341,1.0
434,Woah,Lil Baby,1.0,598yNsG1JFrGd4n2kMoz7F,Woah,spotify:track:598yNsG1JFrGd4n2kMoz7F,2019-11-08,0.0177,0.882,183011.0,0.602,1.0,0.0,11.0,0.178,-5.554,1.0,74.0,0.245,142.959,4.0,0.43,1.0
435,My Turn,Lil Baby,8.0,7ge7BHazYbVKi8qyZUX1Bm,Emotionally Scarred,spotify:track:7ge7BHazYbVKi8qyZUX1Bm,2020-02-28,0.0286,0.585,197529.0,0.641,1.0,0.0,6.0,0.316,-4.269,0.0,76.0,0.133,88.284,4.0,0.266,1.0
436,That Way,Lil Uzi Vert,1.0,5raTDhlbxFDnpn89bxArdH,That Way,spotify:track:5raTDhlbxFDnpn89bxArdH,2020-03-01,0.0582,0.719,212354.0,0.611,1.0,0.0,7.0,0.155,-5.01,0.0,73.0,0.0403,129.962,4.0,0.489,1.0
437,Lover,Taylor Swift,4.0,3RauEVgRgj1IuWdJ9fDs70,The Man,spotify:track:3RauEVgRgj1IuWdJ9fDs70,2019-08-23,0.0767,0.777,190360.0,0.658,0.0,0.0,0.0,0.0901,-5.191,1.0,79.0,0.054,110.048,4.0,0.633,1.0
439,Lost,Brent Faiyaz,3.0,0oufSLnKQDoBFX5mgkDCgR,Trust,spotify:track:0oufSLnKQDoBFX5mgkDCgR,2018-10-19,0.224,0.764,158420.0,0.394,1.0,8.71e-05,8.0,0.119,-8.559,1.0,80.0,0.154,92.011,4.0,0.471,1.0
440,After Hours,The Weeknd,13.0,2p8IUWQDrpjuFltbdgLOag,After Hours,spotify:track:2p8IUWQDrpjuFltbdgLOag,2020-03-20,0.0811,0.664,361026.0,0.572,0.0,0.00604,5.0,0.121,-6.099,0.0,81.0,0.0305,108.959,4.0,0.143,1.0
441,MAP OF THE SOUL : 7,BTS,11.0,2QyuXBcV1LJ2rq01KhreMF,ON,spotify:track:2QyuXBcV1LJ2rq01KhreMF,2020-02-21,0.118,0.583,246380.0,0.817,0.0,0.0,9.0,0.338,-5.146,0.0,82.0,0.0987,105.936,4.0,0.438,1.0
442,MICE,Aitch,1.0,7CT7P8PxTxM4rI0AvsEKjW,MICE,spotify:track:7CT7P8PxTxM4rI0AvsEKjW,2020-02-19,0.269,0.84,176603.0,0.54,1.0,0.0,8.0,0.055,-5.996,1.0,39.0,0.398,105.949,4.0,0.779,1.0
443,Moral of the Story,Ashe,1.0,2nC3QhMI9reBIOWutbU3Tj,Moral of the Story,spotify:track:2nC3QhMI9reBIOWutbU3Tj,2019-02-14,0.587,0.572,201083.0,0.406,1.0,4.48e-06,10.0,0.102,-8.624,1.0,82.0,0.0427,119.812,4.0,0.265,1.0
444,Snacks (Supersize),Jax Jones,16.0,6fU55C7VdMSSkJ0ZGmX2Kg,Tequila - Jax Jones & Martin Solveig Present Europa,spotify:track:6fU55C7VdMSSkJ0ZGmX2Kg,2019-09-06,0.00144,0.773,210967.0,0.695,1.0,0.0167,1.0,0.111,-7.101,0.0,66.0,0.0954,123.999,4.0,0.837,1.0
445,Bully Beef (feat. Fredo),Young T & Bugsey,1.0,1MM7XFWwDxUIW7sn1toUaa,Bully Beef (feat. Fredo),spotify:track:1MM7XFWwDxUIW7sn1toUaa,2020-02-20,0.298,0.77,136533.0,0.559,1.0,9.3e-05,0.0,0.105,-7.24,1.0,51.0,0.188,67.961,3.0,0.844,1.0
446,Smooth Criminal,Poundz,1.0,6O4ebrNJ0ofxxm2r5EMj78,Smooth Criminal,spotify:track:6O4ebrNJ0ofxxm2r5EMj78,2020-02-20,0.445,0.919,196438.0,0.623,1.0,0.0,1.0,0.0908,-7.238,1.0,54.0,0.462,139.958,4.0,0.419,1.0
447,The Bonny,Gerry Cinnamon,3.0,5TzxRzjzhE9oF6CcEgPTJ9,Where We're Going,spotify:track:5TzxRzjzhE9oF6CcEgPTJ9,2020-04-17,0.00173,0.518,240330.0,0.823,1.0,1.03e-06,9.0,0.0764,-7.374,1.0,59.0,0.0348,157.919,4.0,0.536,1.0
448,The Birthday Party,The 1975,1.0,3qZwJ1SiY32JW70JqgiFbY,The Birthday Party,spotify:track:3qZwJ1SiY32JW70JqgiFbY,2020-02-19,0.075,0.639,277896.0,0.468,1.0,0.374,2.0,0.169,-9.736,1.0,59.0,0.0317,134.077,4.0,0.521,1.0
449,Meet The Woo 2,Pop Smoke,2.0,7rSnKi58HPIVC0FVyh04Q1,Shake The Room (feat. Quavo),spotify:track:7rSnKi58HPIVC0FVyh04Q1,2020-02-07,0.142,0.733,165640.0,0.684,1.0,0.0,2.0,0.179,-4.748,1.0,74.0,0.177,142.04,4.0,0.437,1.0
451,This is the Place,Tom Grennan,1.0,2HXWTuHE8NZgK7ZmCVBTHX,This is the Place,spotify:track:2HXWTuHE8NZgK7ZmCVBTHX,2020-01-20,0.323,0.646,185613.0,0.617,0.0,0.0,0.0,0.0939,-4.937,1.0,65.0,0.0349,142.357,4.0,0.459,1.0
452,Feel Me,Selena Gomez,1.0,6XXYdF6pJR1K3wKvuxmu7n,Feel Me,spotify:track:6XXYdF6pJR1K3wKvuxmu7n,2020-02-21,0.44,0.71,226002.0,0.808,0.0,0.000773,2.0,0.0734,-6.703,0.0,70.0,0.0433,99.989,4.0,0.392,1.0
453,Fine Line,Harry Styles,2.0,6UelLqGlWMcVH1E5c4H7lY,Watermelon Sugar,spotify:track:6UelLqGlWMcVH1E5c4H7lY,2019-12-13,0.122,0.548,174000.0,0.816,0.0,0.0,0.0,0.335,-4.209,1.0,93.0,0.0465,95.39,4.0,0.557,1.0
454,MAP OF THE SOUL : 7,BTS,8.0,0ono6UCNVZ1XqOm6j78Blu,Filter,spotify:track:0ono6UCNVZ1XqOm6j78Blu,2020-02-21,0.0222,0.781,180220.0,0.762,0.0,0.0,10.0,0.121,-5.188,0.0,79.0,0.0626,110.042,4.0,0.86,1.0
456,To Die For,Sam Smith,1.0,2ZTYlnhhV1UAReg7wIGolx,To Die For,spotify:track:2ZTYlnhhV1UAReg7wIGolx,2020-02-14,0.832,0.483,193795.0,0.361,0.0,4.66e-06,0.0,0.098,-7.889,1.0,78.0,0.0738,171.649,4.0,0.307,1.0
457,Changes,Justin Bieber,7.0,2ZlCGeK30BLRNSPC832pNZ,Forever (feat. Post Malone & Clever),spotify:track:2ZlCGeK30BLRNSPC832pNZ,2020-02-14,0.538,0.825,219933.0,0.483,0.0,1.48e-05,8.0,0.204,-5.746,0.0,75.0,0.08,139.98,4.0,0.892,1.0
458,Rooms With Walls and Windows,Julie Byrne,2.0,6bc9K33SDwO5BFMtvE2h2v,Young Wife,spotify:track:6bc9K33SDwO5BFMtvE2h2v,2014-01-21,0.903,0.272,135643.0,0.21,0.0,0.0477,7.0,0.141,-15.15,1.0,22.0,0.0364,135.392,4.0,0.124,1.0
459,Artist 2.0,A Boogie Wit da Hoodie,5.0,733c1CWmIGymoQXdp7Us88,"Numbers (feat. Roddy Ricch, Gunna and London On Da Track)",spotify:track:733c1CWmIGymoQXdp7Us88,2020-02-14,0.517,0.819,188563.0,0.654,1.0,0.0,11.0,0.0996,-6.665,0.0,74.0,0.136,133.503,4.0,0.455,1.0
460,The Slow Rush,Tame Impala,5.0,3LbZIhU0smEU5SUnxod4j4,Breathe Deeper,spotify:track:3LbZIhU0smEU5SUnxod4j4,2020-02-14,0.0245,0.664,372866.0,0.848,0.0,0.000127,11.0,0.172,-4.51,0.0,70.0,0.0322,104.998,4.0,0.502,1.0
461,Flex (feat. JB Scofield),JAY1,1.0,0VJu2YKyBXyCFVE6cZaGpS,Flex (feat. JB Scofield),spotify:track:0VJu2YKyBXyCFVE6cZaGpS,2020-02-13,0.00427,0.885,184864.0,0.544,1.0,0.0,8.0,0.114,-9.958,1.0,61.0,0.103,147.966,4.0,0.48,1.0
462,DROPPED OUTTA COLLEGE,24kGoldn,4.0,6ap9lSRJ0iLriGLqoJ44cq,CITY OF ANGELS,spotify:track:6ap9lSRJ0iLriGLqoJ44cq,2019-11-22,0.042,0.686,112493.0,0.541,0.0,0.0,0.0,0.0675,-4.993,0.0,81.0,0.0493,120.082,4.0,0.724,1.0
463,death bed (coffee for your head),Powfu,1.0,7eJMfftS33KTjuF7lTsMCx,death bed (coffee for your head),spotify:track:7eJMfftS33KTjuF7lTsMCx,2020-02-08,0.731,0.726,173333.0,0.431,0.0,0.0,8.0,0.696,-8.765,0.0,90.0,0.135,144.026,4.0,0.348,1.0
465,The Slow Rush,Tame Impala,3.0,5hM5arv9KDbCHS0k9uqwjr,Borderline,spotify:track:5hM5arv9KDbCHS0k9uqwjr,2020-02-14,0.0406,0.621,237800.0,0.873,0.0,9.1e-06,5.0,0.0824,-3.067,0.0,80.0,0.0369,97.96,4.0,0.873,1.0
466,Vossi Bop,Stormzy,1.0,44ZJ4hLD5onikKsVLQaILr,Vossi Bop,spotify:track:44ZJ4hLD5onikKsVLQaILr,2019-04-26,0.13,0.682,196266.0,0.653,1.0,0.00116,8.0,0.129,-6.062,1.0,71.0,0.339,188.115,4.0,0.428,1.0
467,Where the Light Is,Surfaces,7.0,1Cv1YLb4q0RzL6pybtaMLo,Sunday Best,spotify:track:1Cv1YLb4q0RzL6pybtaMLo,2019-01-06,0.183,0.878,158571.0,0.525,0.0,0.0,5.0,0.0714,-6.832,1.0,86.0,0.0578,112.022,4.0,0.694,1.0
468,The Slow Rush,Tame Impala,8.0,5JWPUEov2wlX7c0jhYZpeB,Lost In Yesterday,spotify:track:5JWPUEov2wlX7c0jhYZpeB,2020-02-14,0.0295,0.569,249586.0,0.84,0.0,0.000118,1.0,0.0995,-4.123,1.0,73.0,0.118,183.059,3.0,0.749,1.0
469,Artist 2.0,A Boogie Wit da Hoodie,1.0,4MzhmCOgPB7xb87f1CXjlA,Thug Love,spotify:track:4MzhmCOgPB7xb87f1CXjlA,2020-02-14,0.428,0.54,181744.0,0.643,1.0,0.0,5.0,0.174,-4.707,0.0,62.0,0.288,178.125,4.0,0.328,1.0
470,Give No Fxk,Migos,1.0,6ZelF5APDN5r6XnFqcnvWR,Give No Fxk,spotify:track:6ZelF5APDN5r6XnFqcnvWR,2020-02-14,0.0303,0.904,224243.0,0.627,1.0,5.68e-06,1.0,0.0923,-5.608,1.0,65.0,0.222,145.976,4.0,0.236,1.0
471,Artist 2.0,A Boogie Wit da Hoodie,3.0,6cZH4rX1KTt1aJ3Ql6Ynja,Me and My Guitar,spotify:track:6cZH4rX1KTt1aJ3Ql6Ynja,2020-02-14,0.473,0.644,161764.0,0.587,1.0,0.0,7.0,0.0759,-6.736,0.0,76.0,0.353,173.972,4.0,0.68,1.0
473,Intentions,Justin Bieber,1.0,364dI1bYnvamSnBJ8JcNzN,Intentions,spotify:track:364dI1bYnvamSnBJ8JcNzN,2020-02-07,0.317,0.811,212868.0,0.553,0.0,0.0,9.0,0.105,-6.644,1.0,82.0,0.0552,148.014,4.0,0.86,1.0
474,React,The Pussycat Dolls,1.0,0GWYApQBwErVPkyXYCTJjI,React,spotify:track:0GWYApQBwErVPkyXYCTJjI,2020-02-07,0.116,0.745,204176.0,0.74,0.0,0.0,10.0,0.117,-5.719,0.0,72.0,0.0697,120.014,4.0,0.544,1.0
476,Destined For Greatness,Tobi & Manny,1.0,2NlDF79eSeqe5FwmoVNdnG,Destined For Greatness,spotify:track:2NlDF79eSeqe5FwmoVNdnG,2020-02-07,0.352,0.866,150857.0,0.611,0.0,0.0124,8.0,0.184,-8.465,1.0,64.0,0.129,104.994,4.0,0.176,1.0
477,London (feat. Tion Wayne),M24,1.0,0jgO2f0lAPSs36KBAHx9Dl,London (feat. Tion Wayne),spotify:track:0jgO2f0lAPSs36KBAHx9Dl,2020-02-06,0.122,0.851,161118.0,0.605,1.0,0.0,5.0,0.415,-6.86,0.0,67.0,0.521,142.892,4.0,0.562,1.0
478,Know Your Worth,Khalid,1.0,0TrPqhAMoaKUFLR7iYDokf,Know Your Worth,spotify:track:0TrPqhAMoaKUFLR7iYDokf,2020-02-04,0.145,0.79,181436.0,0.694,0.0,0.00252,9.0,0.281,-7.726,0.0,82.0,0.0708,103.007,4.0,0.508,1.0
479,Birthday,Anne-Marie,1.0,5hff5RQeE84pznOt8WEWeO,Birthday,spotify:track:5hff5RQeE84pznOt8WEWeO,2020-02-07,0.0502,0.609,181466.0,0.785,0.0,0.0,11.0,0.171,-3.32,1.0,70.0,0.0891,151.995,4.0,0.756,1.0
480,Roots,NSG,14.0,2KY8jCwgvFNWleSfvdjk67,Ourself,spotify:track:2KY8jCwgvFNWleSfvdjk67,2020-06-19,0.372,0.928,190893.0,0.539,1.0,0.000462,9.0,0.0816,-5.589,1.0,52.0,0.187,103.025,4.0,0.657,1.0
481,Nectar,Joji,7.0,3AkdSFo7quCZ781KCqNK0T,Run,spotify:track:3AkdSFo7quCZ781KCqNK0T,2020-09-25,0.0427,0.448,195000.0,0.72,0.0,0.000292,7.0,0.614,-3.954,1.0,73.0,0.0332,157.919,3.0,0.361,1.0
482,Mya Mills,Lil Pino,1.0,41JpkkTQ6ely4JNgC8RZTj,Mya Mills,spotify:track:41JpkkTQ6ely4JNgC8RZTj,2020-02-06,0.126,0.867,181301.0,0.622,1.0,0.0,6.0,0.0609,-6.66,0.0,55.0,0.215,79.988,4.0,0.475,1.0
484,Staqdó,MoStack,1.0,18INBoIehIGl8afUmMY6ky,Staqdó,spotify:track:18INBoIehIGl8afUmMY6ky,2020-02-07,0.0595,0.652,178161.0,0.785,1.0,0.0,11.0,0.0901,-5.008,1.0,49.0,0.286,104.071,4.0,0.706,1.0
486,CALM,5 Seconds of Summer,2.0,5EbidH3lGB30WuDsoR4km6,No Shame,spotify:track:5EbidH3lGB30WuDsoR4km6,2020-03-27,0.0185,0.576,192736.0,0.807,0.0,2.4e-06,7.0,0.0963,-3.019,1.0,67.0,0.0374,90.932,4.0,0.479,1.0
487,Yikes,Nicki Minaj,1.0,75dLEqanQTupF3dtP9exT5,Yikes,spotify:track:75dLEqanQTupF3dtP9exT5,2020-02-07,0.0409,0.911,156881.0,0.637,1.0,3.68e-05,8.0,0.238,-8.381,1.0,74.0,0.447,149.996,4.0,0.66,1.0
488,No Judgement,Niall Horan,1.0,5IUOU5xkzGHsRFOYNu3GSK,No Judgement,spotify:track:5IUOU5xkzGHsRFOYNu3GSK,2020-02-07,0.0564,0.723,176283.0,0.726,0.0,0.000126,1.0,0.057,-3.835,0.0,72.0,0.0472,100.051,4.0,0.962,1.0
490,This City,Sam Fischer,1.0,3H3r2nKWa3Yk5gt8xgmsEt,This City,spotify:track:3H3r2nKWa3Yk5gt8xgmsEt,2019-12-11,0.733,0.605,194853.0,0.377,0.0,0.0,11.0,0.0808,-6.213,1.0,84.0,0.0443,73.877,4.0,0.519,1.0
491,Blueberry Faygo,Lil Mosey,1.0,6wJYhPfqk3KGhHRG76WzOh,Blueberry Faygo,spotify:track:6wJYhPfqk3KGhHRG76WzOh,2020-02-07,0.207,0.774,162546.0,0.554,1.0,0.0,0.0,0.132,-7.909,1.0,85.0,0.0383,99.034,4.0,0.349,1.0
493,Flowers (feat. Jaykae),Nathan Dawe,1.0,5aYWnrsYvJk8NT7PmUcxVN,Flowers (feat. Jaykae),spotify:track:5aYWnrsYvJk8NT7PmUcxVN,2019-10-25,0.015,0.672,197209.0,0.925,0.0,0.0,5.0,0.289,-4.517,0.0,70.0,0.0774,126.096,4.0,0.447,1.0
496,Wake Up Call (feat. Trippie Redd),KSI,1.0,5MYzajZVxBaPT2JUSRa99L,Wake Up Call (feat. Trippie Redd),spotify:track:5MYzajZVxBaPT2JUSRa99L,2020-01-27,0.318,0.642,175066.0,0.669,1.0,0.0,6.0,0.119,-5.774,0.0,62.0,0.0486,156.084,4.0,0.227,1.0
497,Future Nostalgia,Dua Lipa,4.0,3AzjcOeAmA57TIOr9zF1ZW,Physical,spotify:track:3AzjcOeAmA57TIOr9zF1ZW,2020-03-27,0.0137,0.647,193829.0,0.844,0.0,0.000658,0.0,0.102,-3.756,1.0,81.0,0.0457,146.967,4.0,0.746,1.0
498,Only The Young (Featured in Miss Americana),Taylor Swift,1.0,2slqvGLwzZZYsT4K4Y1GBC,Only The Young - Featured in Miss Americana,spotify:track:2slqvGLwzZZYsT4K4Y1GBC,2020-01-31,0.00244,0.56,157507.0,0.78,0.0,0.0,5.0,0.0714,-4.895,0.0,69.0,0.0517,93.516,4.0,0.602,1.0
499,Momentary Bliss (feat. slowthai and Slaves),Gorillaz,1.0,5zZWKugaE2ZmnZN77HVfUH,Momentary Bliss (feat. slowthai and Slaves),spotify:track:5zZWKugaE2ZmnZN77HVfUH,2020-01-30,0.0851,0.641,221386.0,0.807,1.0,2.38e-05,9.0,0.64,-6.73,1.0,54.0,0.239,158.071,4.0,0.712,1.0
500,Changes,Justin Bieber,11.0,5VwwpU7KsLhgfbMEecedhJ,Get Me (feat. Kehlani),spotify:track:5VwwpU7KsLhgfbMEecedhJ,2020-02-14,0.0492,0.832,185426.0,0.508,0.0,5.39e-05,6.0,0.107,-6.913,0.0,66.0,0.149,109.352,5.0,0.75,1.0
501,GANG,Headie One,4.0,5KdtzINjTgBljPda7KsaDf,Charades,spotify:track:5KdtzINjTgBljPda7KsaDf,2020-04-03,0.318,0.793,219678.0,0.596,1.0,4.12e-06,11.0,0.627,-8.046,0.0,47.0,0.233,140.056,4.0,0.667,1.0
504,TREAT MYSELF,Meghan Trainor,2.0,5HqRQwSAPAgJBQ3bhtpUTg,Nice to Meet Ya (feat. Nicki Minaj),spotify:track:5HqRQwSAPAgJBQ3bhtpUTg,2020-01-31,0.0111,0.753,197003.0,0.561,0.0,0.0266,1.0,0.126,-6.279,1.0,65.0,0.333,192.037,4.0,0.539,1.0
505,OT Boppin,OFB,1.0,6zYRPJ0u0AM7kqaERIr1f0,OT Boppin,spotify:track:6zYRPJ0u0AM7kqaERIr1f0,2020-01-30,0.324,0.906,209214.0,0.428,1.0,0.0,7.0,0.1,-10.133,1.0,58.0,0.445,140.026,4.0,0.828,1.0
507,Never Seen The Rain (Alternate Version),Tones And I,2.0,3FHLkTWV2QvC8J0YhX4muT,Never Seen The Rain,spotify:track:3FHLkTWV2QvC8J0YhX4muT,2020-02-21,0.43,0.672,200742.0,0.464,0.0,0.0,6.0,0.284,-5.624,0.0,77.0,0.037,92.069,4.0,0.271,1.0
510,Big Conspiracy,J Hus,5.0,3R60ekRcGXuaoZmnbdlf3n,Play Play (feat. Burna Boy),spotify:track:3R60ekRcGXuaoZmnbdlf3n,2020-01-24,0.275,0.763,205640.0,0.704,1.0,0.0,0.0,0.108,-4.818,1.0,67.0,0.308,90.005,4.0,0.735,1.0
511,Big Conspiracy,J Hus,7.0,6Yblv6BbZHIkyrpYl4E0Zk,Repeat (feat. Koffee),spotify:track:6Yblv6BbZHIkyrpYl4E0Zk,2020-01-24,0.0099,0.867,153146.0,0.725,1.0,6.26e-06,6.0,0.127,-5.199,0.0,62.0,0.141,91.966,4.0,0.537,1.0
512,Viva Olympia (Live),André Rieu,9.0,0m1dcnzFvDTzIyXZTcFH8C,"Ode To Joy - Final Movement From Symphony No.9, Op.125 / Live",spotify:track:0m1dcnzFvDTzIyXZTcFH8C,2016-08-05,0.814,0.268,216173.0,0.7,0.0,0.0,7.0,0.975,-5.923,1.0,28.0,0.0733,132.812,4.0,0.181,1.0
513,Huncholini The 1st,M Huncho,2.0,5iwXbChKtH2OB6a1fxmp7R,Pee Pee,spotify:track:5iwXbChKtH2OB6a1fxmp7R,2020-01-24,0.139,0.731,213488.0,0.807,1.0,0.0,7.0,0.109,-5.919,0.0,60.0,0.0831,172.145,4.0,0.499,1.0
514,Libertarian Love Songs,Dominic Frisby,3.0,5aiMmKrgovmpH84JIe8kPG,17 Million Fuck-Offs - A Song About Brexit,spotify:track:5aiMmKrgovmpH84JIe8kPG,2019-05-21,0.743,0.579,195532.0,0.274,1.0,0.0,7.0,0.187,-12.982,1.0,10.0,0.249,69.287,4.0,0.294,1.0
515,Heavy Is The Head,Stormzy,2.0,6Oq4fiDzKaFMU89dTvM24u,Audacity (feat. Headie One),spotify:track:6Oq4fiDzKaFMU89dTvM24u,2019-12-13,0.0523,0.678,245920.0,0.516,1.0,0.0,1.0,0.13,-4.601,1.0,67.0,0.444,133.939,4.0,0.11,1.0
516,Huncholini The 1st,M Huncho,10.0,3GXOxIeEmZTkV0F3Zcirl8,Indulge (feat. D-Block Europe),spotify:track:3GXOxIeEmZTkV0F3Zcirl8,2020-01-24,0.125,0.855,293114.0,0.523,1.0,1.09e-06,1.0,0.0522,-9.19,0.0,60.0,0.0861,122.024,4.0,0.532,1.0
517,÷ (Deluxe),Ed Sheeran,5.0,0tgVpDi06FyKpA1z0VMD4v,Perfect,spotify:track:0tgVpDi06FyKpA1z0VMD4v,2017-03-03,0.163,0.599,263400.0,0.448,0.0,0.0,8.0,0.106,-6.312,1.0,87.0,0.0232,95.05,3.0,0.168,1.0
518,EDNA,Headie One,3.0,4181Oh1ubJURr4tTDIlEMT,Bumpy Ride (feat. M Huncho),spotify:track:4181Oh1ubJURr4tTDIlEMT,2020-10-09,0.105,0.899,141280.0,0.552,1.0,0.0,8.0,0.102,-7.63,0.0,63.0,0.514,149.924,4.0,0.785,1.0
519,Lonely,Joel Corry,1.0,2ZEq4HT450Ye9IFGPTl9qV,Lonely,spotify:track:2ZEq4HT450Ye9IFGPTl9qV,2020-01-24,0.0946,0.697,190955.0,0.921,0.0,1.9e-05,5.0,0.159,-4.283,1.0,77.0,0.0424,123.988,4.0,0.722,1.0
520,"Faith In My Killy (feat. Nafe Smallz, Yxng Bane, Blade Brown and Skrapz)",GRM Daily,1.0,7aIFQj5W8Q2Rg8ggde8BLc,"Faith In My Killy (feat. Nafe Smallz, Yxng Bane, Blade Brown and Skrapz)",spotify:track:7aIFQj5W8Q2Rg8ggde8BLc,2020-01-23,0.109,0.694,240618.0,0.663,1.0,0.0,10.0,0.0723,-5.415,0.0,48.0,0.308,92.254,4.0,0.552,1.0
521,What If I Told You That I Love You,Ali Gatie,1.0,74D7JUfU6HYeMx4bZhsHnG,What If I Told You That I Love You,spotify:track:74D7JUfU6HYeMx4bZhsHnG,2020-01-24,0.63,0.605,193667.0,0.365,0.0,6.83e-06,7.0,0.0554,-11.144,1.0,74.0,0.111,84.628,4.0,0.224,1.0
522,Once Upon a Mind,James Blunt,4.0,4SykS8RWkF6eK6xeua7XLP,Monsters,spotify:track:4SykS8RWkF6eK6xeua7XLP,2019-10-25,0.205,0.375,259991.0,0.409,0.0,0.0,0.0,0.1,-8.713,0.0,58.0,0.037,127.854,3.0,0.196,1.0
523,Toss A Coin To Your Witcher,Sonya Belousova,1.0,7iQM9DQUFKUSNjVt8GQZV2,Toss A Coin To Your Witcher,spotify:track:7iQM9DQUFKUSNjVt8GQZV2,2020-01-22,0.92,0.469,190306.0,0.425,0.0,6.41e-05,5.0,0.144,-9.474,0.0,64.0,0.0304,103.128,4.0,0.481,1.0
525,Rabbit Hole,CamelPhat,1.0,6rO7Ljvkmj4ESCIcGEsVdT,Rabbit Hole,spotify:track:6rO7Ljvkmj4ESCIcGEsVdT,2019-11-08,0.00986,0.602,189498.0,0.866,0.0,0.0234,9.0,0.203,-6.913,1.0,61.0,0.034,123.988,4.0,0.288,1.0
526,Stop This Flame,Celeste,1.0,1bObrsJGW0UCIGZkvnDqbe,Stop This Flame,spotify:track:1bObrsJGW0UCIGZkvnDqbe,2020-01-09,0.296,0.752,209407.0,0.702,0.0,0.0,10.0,0.103,-4.927,0.0,67.0,0.0378,119.987,4.0,0.324,1.0
